transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
CWRH547W5D15OY,4100923161042365,dki,Jarwa Padmasari,M,2008,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06546P,Sbr. St. Manggarai,-6.209626,106.8504,3,2023-04-26 07:21:00,B06548P,Simpang Manggarai Utara,-6.212697,106.85724,5.0,2023-04-26 08:39:48,0.0
SMGP078J0V19PP,3569565201587911,dki,dr. Paris Rahayu,M,1968,10A,Rusun Marunda - Tanjung Priok,0.0,B05078P,Simpang Pitungan,-6.100212,106.9606,2,2023-04-26 09:59:20,P00055,Enggano,-6.11015,106.89242,6.0,2023-04-26 10:46:02,0.0
PHCR479L2E35KZ,4178139365296478,dki,Shania Simanjuntak,M,2003,M1H,Tanah Abang - St. Gondangdia,0.0,P00056,Explorer Tanah Abang,-6.184305,106.81158,13,2023-04-26 07:08:32,B00159P,Blok F,-6.188552,106.81249,14.0,2023-04-26 08:32:43,
TLBP826I8Z76MM,2505362184127520,dki,Puti Tantri Suartini,M,1983,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B03119P,RS Adhiyaksa,-6.307077,106.8932,46,2023-04-26 06:12:23,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,50.0,2023-04-26 07:05:36,0.0
LYED835A3C93IB,3546736957468063,dki,Gambira Handayani,F,1972,2P,Gondangdia - Senen,1.0,B03986P,Sbr. KPAI,-6.189345,106.833207,17,2023-04-26 09:33:24,B05627P,Taman Menteng 1,-6.19559,106.82999,21.0,2023-04-26 11:24:58,3500.0
TFPV550A6K96SX,4703206760710648078,brizzi,Lanang Prastuti,M,1985,B13,Bekasi Barat - Blok M,0.0,B03155P,RS Mitra Keluarga 1,-6.240672,106.99317,1,2023-04-26 07:36:11,B02012P,Komdak 1,-6.222333,106.81407,5.0,2023-04-26 09:10:55,20000.0
PZUU717U6O22LY,4708295371136584,dki,Vega Putra,F,2000,2P,Gondangdia - Senen,1.0,B00083P,Atrium 1,-6.177759,106.8412,6,2023-04-26 06:02:12,B05740P,Theresia,-6.191324,106.82931,23.0,2023-04-26 07:57:26,3500.0
VQEN833B1Y25JR,4873567085628236731,brizzi,R.A. Ghaliyati Susanti,M,1997,B14,Bekasi Barat - Kuningan,0.0,B01962P,Kemenkes 1,-6.230706,106.83284,7,2023-04-26 07:05:36,B04686P,Setiabudi Utara 2,-6.207513,106.8294,15.0,2023-04-26 08:26:00,20000.0
MTJP743J9S63JE,4863916116749,online,Drs. Padma Rajasa,F,2001,12C,Rusun Waduk Pluit - Penjaringan,0.0,B05080P,Simpang Pluit Raya,-6.127123,106.80441,8,2023-04-26 08:51:04,B06658P,Kel. Penjaringan,-6.125396,106.80071,10.0,2023-04-26 10:30:21,0.0
FEEZ578J2J66QW,3554107048543687,dki,Mutia Halimah,M,1976,13D,Puri Beta - Ragunan,0.0,P00024,Buncit Indah,-6.274333,106.83029,17,2023-04-26 08:20:29,P00085,Jati Padang,-6.285431,106.82626,19.0,2023-04-26 08:57:39,3500.0
QQXL119D6B08OV,3507250769984157,dki,Salimah Siregar,F,1965,,,0.0,B05216P,Simpang Waru Gedong,-6.29329,106.85793,30,2023-04-26 08:59:01,B05309P,SMKN 22,-6.294243,106.85554,32.0,2023-04-26 09:35:15,0.0
OSAM513B5X10CT,4511533243601477,dki,Wawan Wacana,M,2009,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B01950P,Kel. Susukan,-6.312595,106.87518,30,2023-04-26 08:20:39,,,,,,,0.0
AJAT356H6T94XD,2720067582504076,dki,Nova Nugroho,M,1999,3F,Kalideres - Gelora Bung Karno,1.0,P00218,Senayan JCC Arah Timur,-6.214145,106.809,15,2023-04-26 08:02:07,P00071,Gelora Bung Karno,-6.224217,106.8058,16.0,2023-04-26 09:28:03,3500.0
OVDZ719H6T72SQ,3511110900198436,dki,"Farhunnisa Prasetya, S.T.",F,1973,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,B05978P,Jln. Ancol Barat 1,-6.1294,106.82006,30,2023-04-26 08:33:24,B05988P,Kel. Ancol,-6.12447,106.81738,35.0,2023-04-26 09:26:59,0.0
TEHJ514Y4B94KZ,6011822091986589,dki,"Yosef Novitasari, M.M.",F,1984,1P,Senen - Blok M,1.0,B02863P,Plaza Indonesia,-6.193733,106.8228,15,2023-04-26 08:30:34,B00806P,IRTI,-6.1803,106.82618,23.0,2023-04-26 09:34:46,3500.0
OZAU124L0L01FU,4387418573857438765,brizzi,"Ana Mayasari, M.Ak",M,2003,JAK.17,Senen - Pulo Gadung,0.0,B05443P,St. Gg. Sentiong,-6.185997,106.85083,42,2023-04-26 08:20:58,B03433P,SDN Tanah Tinggi,-6.176001,106.84694,46.0,2023-04-26 09:27:26,0.0
RRQO647J8E38GI,503873796075,flazz,Ade Astuti,F,2004,JAK.20,Cawang UKI - Lubang Buaya,0.0,B05796P,Transjakarta Pintu 1,-6.252682,106.87358,1,2023-04-26 07:06:10,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,22.0,2023-04-26 08:08:22,0.0
TUIL690H6A90NL,6534999720888762,dki,"Wage Winarno, S.Kom",M,2007,4C,TU Gas - Bundaran Senayan,0.0,P00263,TU Gas,-6.19241,106.90489,0,2023-04-26 06:43:30,P00183,Polda Metro Jaya,-6.221094,106.81028,24.0,2023-04-26 08:40:45,3500.0
SRQN863T7K70XY,4412277273662567,dki,Ajiono Natsir,M,1993,D11,Depok - BKN,0.0,B00287P,D Mall,-6.387291,106.8273,2,2023-04-26 06:02:25,,,,,,,3500.0
QIUR478Y1B45HS,36191244854712,bni,dr. Hasim Prasasta,M,1992,2P,Gondangdia - Senen,0.0,B02291P,Masjid Cut Meutia 1,-6.186763,106.834,1,2023-04-26 09:00:45,B03201P,RSPAD 3,-6.175462,106.83922,11.0,2023-04-26 09:58:06,3500.0
HDBH654P7G09DI,180008292897068,emoney,Garan Pertiwi,F,1986,M13,Puri Beta 2 - Tendean,1.0,P00136,Mayestik,-6.241921,106.79077,4,2023-04-26 09:21:11,P00242,Swadarma,-6.23755,106.76065,8.0,2023-04-26 10:31:54,3500.0
DMBY471B3P02NQ,585314901299,flazz,Prasetyo Nashiruddin,F,1984,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-26 08:52:11,,,,,,,
PCMQ225L8V65QG,6509916602424061,dki,Purwadi Anggraini,M,1992,JAK.02,Kampung Melayu - Duren Sawit,0.0,,SDN Cipinang Besar Selatan,-6.233133,106.88262,13,2023-04-26 07:30:52,B04662P,Sekolah Tunas Cemerlang,-6.238978,106.90499,30.0,2023-04-26 08:18:05,0.0
RSSC798V6Q16QF,4366771817472539,dki,Sadina Kurniawan,F,1991,13B,Puri Beta - Pancoran Barat,0.0,P00198,Puri Beta 2,-6.230532,106.72371,0,2023-04-26 09:00:25,P00043,Cipulir,-6.237818,106.76541,5.0,2023-04-26 09:34:39,3500.0
VUZM237W3P07LF,569536767183,flazz,Jamalia Zulaika,F,1985,JAK.51,Taman Kota - Budi Luhur,0.0,B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058,46,2023-04-26 08:17:39,B01770P,Jembatan Taman Kota,-6.157634,106.75751,51.0,2023-04-26 09:57:42,0.0
UPSE130M1Z07GC,3531742475032842,dki,Capa Wijaya,M,1984,6D,Stasiun Tebet - Karet via Underpass,1.0,B02965P,Pos Polisi Satrio,-6.225044,106.82827,8,2023-04-26 06:31:33,B02154P,Lotte Mall Kuningan 1,-6.22332,106.8229,10.0,2023-04-26 07:29:36,3500.0
ZUTK250V0C07XV,3514160059639984,dki,Laila Melani,F,2003,,,1.0,B03568P,Sbr. Gg. Swadaya Pagelarang,-6.302718,106.91662,31,2023-04-26 06:02:25,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-26 06:25:15,0.0
QZVG518C0O67TJ,213174928876354,emoney,Rini Hutasoit,M,1987,12,Tanjung Priok - Pluit,0.0,P00098,Kali Besar Barat,-6.135355,106.81143,15,2023-04-26 07:10:45,P00181,Pluit,-6.115795,106.79037,18.0,2023-04-26 09:08:04,3500.0
MSST430T3W21ZH,6011275975124621,dki,Drs. Puspa Nashiruddin,F,1982,M7B,BKN - Blok M,0.0,,Rawa Barat,-6.238947,106.81624,21,2023-04-26 06:51:10,P00112,Kejaksaan Agung,-6.2405,106.79844,23.0,2023-04-26 08:30:01,
XHPF761H0U36WL,5348700024599545,dki,Nilam Purnawati,F,1982,BW9,Monas - Pantai Indah Kapuk,0.0,B00806P,IRTI,-6.1803,106.82618,0,2023-04-26 06:37:05,B06048P,Food Street,-6.092201,106.74388,5.0,2023-04-26 07:38:51,0.0
NUNV526V2E97VR,343007419401295,emoney,Digdaya Tarihoran,M,1978,13,Ciledug - Tendean,1.0,P00043,Cipulir,-6.237818,106.76541,8,2023-04-26 09:43:14,P00096,JORR,-6.236104,106.75488,10.0,2023-04-26 10:06:30,3500.0
RCAW887V0V72CA,2276099634138221,dki,Ir. Farhunnisa Aryani,F,1994,T11,Poris Plawad - Bundaran Senayan,1.0,B03226P,Rukan Teuku Umar,-6.195499,106.62391,17,2023-04-26 09:24:01,B05720P,Term. Poris Plawad,-6.172859,106.66501,23.0,2023-04-26 10:38:49,3500.0
EAHG471Q5D38AT,4729781006341363,dki,Kamila Ramadan,F,1983,JAK.31,Blok M - Andara,0.0,B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636,21,2023-04-26 08:42:13,B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927,43.0,2023-04-26 09:06:17,0.0
AUPW843V7S27KT,343240320417734,emoney,Sutan Gambira Maulana,F,2011,13B,Puri Beta - Pancoran Barat,0.0,P00200,Rawa Barat,-6.238947,106.81624,12,2023-04-26 09:49:19,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,13.0,2023-04-26 10:28:42,3500.0
TAIN256U3G09CK,2268827633129357,dki,"Ir. Harjo Anggraini, S.Pt",F,1984,2E,Rusun Rawa Bebek - Kodamar,0.0,B05823P,United Tractors 1,-6.18326,106.93243,19,2023-04-26 07:43:45,B03152P,RS Mediros,-6.179626,106.90387,24.0,2023-04-26 08:36:18,0.0
POJC005M7J77GV,586670325479,flazz,"Viktor Uyainah, M.TI.",F,1984,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B01745P,Jembatan Item,-6.130078,106.85492,25,2023-04-26 08:15:40,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234,32.0,2023-04-26 09:39:50,0.0
HKME390H8N34RC,4851113638274418,dki,Dono Situmorang,F,2012,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,2,2023-04-26 07:34:42,B05541P,Sudin Pencatatan Sipil 1,-6.203668,106.89009,12.0,2023-04-26 08:26:21,0.0
BZCO384O8K06KK,3528575651750075,dki,Najwa Situmorang,M,1996,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,2023-04-26 08:49:50,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-26 10:49:09,0.0
DIXC588V5Q05GI,6011030576594056,dki,Jamalia Permadi,F,1981,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B00114P,UPT. LLHD 1,-6.22577,106.83507,6,2023-04-26 09:54:11,B01833P,Karet Pedurenan 1,-6.221933,106.82093,19.0,2023-04-26 10:46:49,3500.0
ARXU274M1D34AQ,3556195772842969,dki,Adhiarja Wahyudin,F,1975,13,Ciledug - Tendean,1.0,P00221,Seskoal,-6.238064,106.77121,7,2023-04-26 09:22:00,P00242,Swadarma,-6.23755,106.76065,9.0,2023-04-26 10:39:29,3500.0
MPUL135O4S45PC,371134962154892,emoney,Rahmi Nurdiyanti,F,2001,5C,PGC - Juanda,0.0,P00031,Cawang Otista,-6.243607,106.86876,5,2023-04-26 09:18:56,P00253,Tegalan,-6.203101,106.85715,10.0,2023-04-26 11:03:18,3500.0
LBDB540A6U45NT,3515529130973407,dki,Harimurti Pangestu,F,1998,4F,Pinang Ranti - Pulo Gadung,0.0,B05846P,UNKRIS,-6.263734,106.91095,18,2023-04-26 09:53:29,B02974P,Pospol Makasar,-6.246997,106.90659,24.0,2023-04-26 11:35:12,3500.0
ANJB705K4S53NL,3504648028041755,dki,Balidin Ardianto,M,1981,JAK.45,Lebak Bulus - Ragunan,1.0,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095,4,2023-04-26 08:54:42,B00486P,Gg. Harapan I Jagakarsa,-6.313476,106.81269,15.0,2023-04-26 10:17:25,0.0
UWPT577L2L01MM,6529240909455553,dki,Genta Natsir,F,1982,JAK.75,Cililitan - Kp. Pulo,0.0,B01918P,Kel. Halim Perdana Kusuma,-6.267932,106.87743,23,2023-04-26 09:51:44,B03111P,RPTRA Kampung Pulo Asri,-6.277931,106.88373,31.0,2023-04-26 10:29:55,0.0
LTMU671D4B91QT,4181171597083749657,brizzi,"R. Puspa Rahimah, S.Sos",F,1995,D31,Cinere - Kuningan,0.0,B06643P,Perempatan Gandul,-6.33963,106.79332,5,2023-04-26 09:22:32,B01893P,Kedubes Malaysia,-6.22384,106.83259,10.0,2023-04-26 11:15:42,20000.0
QZHL196Y0A40GF,503867890736,flazz,H. Anggabaya Fujiati,F,1992,8M,S. Parman - Tanah Abang,1.0,B01200P,Jln. Kapuas Cideng Barat,-6.175132,106.81166,6,2023-04-26 09:37:27,B04944P,Simpang KH Hasyim Cideng Barat,-6.166007,106.81033,12.0,2023-04-26 09:59:54,3500.0
XLZT359T4J47CX,375103944933430,emoney,Panji Marbun,F,1986,JAK.30,Grogol - Meruya via Roxy,1.0,B01914P,Kel. Duri Kepa,-6.185225,106.77307,43,2023-04-26 07:27:54,B05704P,Term. Grogol,-6.166565,106.79025,54.0,2023-04-26 09:13:46,0.0
IECC247M9F33SJ,372182164168912,emoney,Kezia Mansur,F,1992,JAK.56,Grogol - Srengseng,0.0,B00429P,Gg. CC Palmerah,-6.201889,106.7883,46,2023-04-26 08:45:26,B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276,53.0,2023-04-26 09:08:18,0.0
BWIZ424E7N17EC,3592243227579699,dki,Ir. Murti Dabukke,F,2007,M9,Pinang Ranti - Pluit,0.0,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,2023-04-26 08:10:19,P00089,Jembatan Besi,-6.152005,106.7949,20.0,2023-04-26 09:54:31,3500.0
XCPV760E7T76CN,4866640196160616,dki,Puji Padmasari,F,1965,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-26 08:31:52,,,,,,,0.0
XKVA334C8U75QZ,213114667856993,emoney,Kariman Farida,F,2011,JAK.39,Kalimalang - Duren Sawit,1.0,B00628P,Gereja HKBP Duren Sawit,-6.223308,106.91369,23,2023-04-26 09:58:23,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579,30.0,2023-04-26 10:24:29,0.0
QCHI660O7P15HO,30458243667825,bni,Ajiono Lazuardi,F,1990,L13E,Puri Beta - Kuningan (Express),0.0,P00222,Setiabudi Utara,-6.209189,106.830237,11,2023-04-26 08:47:27,P00124,Latuharhary,-6.202761,106.82771,12.0,2023-04-26 10:21:56,3500.0
XEZG927K6M84KL,4992399872617,online,Cengkal Lestari,M,1970,JAK.25,Kp. Rambutan - Kalisari,0.0,B00906P,Jln. Batas II Baru,-6.329867,106.85238,33,2023-04-26 07:55:13,B02821P,Pesona Kalisari,-6.337634,106.85748,43.0,2023-04-26 08:44:24,0.0
GCLZ226V6E89DW,587942434511,flazz,"R.A. Elvina Andriani, S.Pt",M,1995,9N,Pinang Ranti - Pramuka,0.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,2023-04-26 08:31:31,P00016,BKN,-6.257751,106.87,2.0,2023-04-26 10:06:44,3500.0
WDYA486V4Y28FS,6011317469180253,dki,Ulya Suartini,F,1981,1T,Cibubur - Balai Kota,0.0,B00113P,Bank Indonesia 2,-6.182667,106.82275,14,2023-04-26 07:24:51,B00806P,IRTI,-6.1803,106.82618,15.0,2023-04-26 08:05:29,20000.0
QYVU967F9W48WS,2225908618079114,dki,"Paris Maryati, S.Kom",M,1993,JAK.27,Pulo Gebang - Rorotan,1.0,B05937P,YPI Asyaadah,-6.191129,106.94382,34,2023-04-26 09:47:49,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,39.0,2023-04-26 10:14:16,0.0
NEEE575H7H42PC,213142527848165,emoney,"Dr. Mulya Pangestu, S.Farm",F,1987,11M,Rusun Rawa Bebek - Bukit Duri,0.0,,Masjid As Sudairi,-6.220626,106.8591,15,2023-04-26 06:19:28,B02282P,Masjid Attahiriyah,-6.225242,106.86019,16.0,2023-04-26 07:36:45,0.0
HSRT193R1P28IH,180050809468835,emoney,Latika Maheswara,M,1996,B21,Bekasi Timur - Cawang,1.0,B00194P,BTC 2,-6.258258,107.0206,6,2023-04-26 06:04:35,P00255,Terminal Bekasi,-6.249502,107.01339,13.0,2023-04-26 07:27:32,3500.0
SYEW792X8L61ON,4164398783623350,dki,"R.A. Salwa Yuliarti, M.TI.",F,1969,1B,Stasiun Palmerah - Tosari,1.0,B02214P,Manggala Wanabakti,-6.204951,106.79963,6,2023-04-26 07:42:21,P00230,St. Palmerah,-6.208908,106.79706,7.0,2023-04-26 08:54:23,3500.0
HNMP523L0N32IX,38414806494844,bni,Pranata Hakim,F,1989,2P,Gondangdia - Senen,1.0,B06779P,Graha Jasindo,-6.18492,106.835449,13,2023-04-26 09:04:57,B05740P,Theresia,-6.191324,106.82931,23.0,2023-04-26 10:44:09,3500.0
YOJI540O1E81SI,4683751365132966547,brizzi,Patricia Hidayat,F,2009,8K,,0.0,B05567P,Suzuki Panjang Arteri,-6.191998,106.76896,3,2023-04-26 09:52:44,B05840P,Univ. Tarumanegara 2,-6.169747,106.7877,21.0,2023-04-26 10:46:32,3500.0
PTNB500K3U89TT,213109818183511,emoney,Adinata Damanik,M,1970,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B02090P,KPP Pratama Pasar Rebo,-6.301337,106.86865,45,2023-04-26 06:30:05,B03440P,Sbr. Akademi Farmasi Mahadhika,-6.312606,106.86941,54.0,2023-04-26 07:44:13,0.0
WJZL365Y3B98MK,639083950241,flazz,H. Hadi Susanti,F,1992,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-26 09:39:07,,STMT Trisakti 2,-6.231981,106.8777,2.0,2023-04-26 10:10:37,0.0
BIZZ812H5D76UI,180006537547852,emoney,"Lanang Pertiwi, M.M.",F,1983,JAK.39,Kalimalang - Duren Sawit,0.0,B02026P,Komplek Ddn Bintara Jaya,-6.242328,106.94271,29,2023-04-26 06:43:09,,SMPN 252,-6.239351,106.94234,39.0,2023-04-26 07:17:38,0.0
VXIL675Z5O45DT,4398802942684,online,Wisnu Mardhiyah,F,1983,12H,Rusun Penjaringan - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-26 09:19:23,B03285P,Rusun Penjaringan,-6.130702,106.79487,1.0,2023-04-26 10:44:32,3500.0
KZEI288H0H79JJ,6011818608233762,dki,Johan Palastri,F,2004,4,Pulo Gadung 2 - Tosari,0.0,P00269,Velodrome,-6.193468,106.8883,2,2023-04-26 06:34:44,P00152,Pasar Genjing,-6.194446,106.86092,8.0,2023-04-26 08:02:04,3500.0
JIDP346E8M75VC,4060341720248400161,brizzi,"Winda Winarno, S.Pd",M,1946,10K,Tanjung Priok - Senen via Taman BMW,0.0,B00084P,Atrium 2,-6.17687,106.84042,34,2023-04-26 09:15:27,B03201P,RSPAD 3,-6.175462,106.83922,36.0,2023-04-26 10:04:40,3500.0
CCYN239V1W74JB,373286421882964,emoney,Heru Astuti,M,2011,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,P00202,Rawa Selatan,-6.173925,106.85809,4,2023-04-26 08:34:58,P00166,Pemuda Pramuka,-6.192795,106.87498,10.0,2023-04-26 09:06:17,3500.0
YCNH106P3S81GP,3583284755921516,dki,"Tgk. Rika Riyanti, S.Sos",F,1993,JAK.77,Tanjung Priok - Jembatan Item,0.0,B06064P,Jln. Dadap,-6.129073,106.85503,5,2023-04-26 07:29:12,B06882P,Simpang Jln. Agung Permai 1,-6.144773,106.863349,17.0,2023-04-26 09:22:53,0.0
BYAV195P4F15NP,4726554349155,online,R.A. Betania Maulana,F,1975,JAK.27,Pulo Gebang - Rorotan,0.0,,Sbr. YPI Asyaadah,-6.19093,106.94391,13,2023-04-26 07:56:17,B04889P,Simpang Kaliabang Rorotan 1,-6.154064,106.97107,44.0,2023-04-26 09:20:20,0.0
KVCJ725Y3K81NX,3593536489487546,dki,"Puti Mila Salahudin, M.Pd",M,1975,B13,Bekasi Barat - Blok M,0.0,P00112,Kejaksaan Agung,-6.2405,106.79844,11,2023-04-26 07:03:29,B06579P,Blok M Jalur 4,-6.243474,106.80188,12.0,2023-04-26 08:12:47,20000.0
YEFN019Z2B04LN,4916430456848946627,brizzi,"Ir. Chelsea Usada, M.M.",M,1981,JAK.29,Tanjung Priok - Sukapura,1.0,B06811P,Kampung Budaya Betawi Sukapura,-6.142087,106.922,44,2023-04-26 09:39:59,B03934P,Sbr. Kel. Sukapura,-6.147804,106.92437,48.0,2023-04-26 11:11:09,0.0
ZVDO244O3S31AR,676145146616,flazz,Drs. Julia Ramadan,M,1989,JAK.58,Cilincing - Rorotan,1.0,B02049P,Komplek KPLP Marunda,-6.128493,106.95649,23,2023-04-26 08:37:57,,,,,,,0.0
MSZO404M2F50EG,2299346377262087,dki,Karma Laksmiwati,M,1969,12,Tanjung Priok - Pluit,0.0,P00170,Penjaringan,-6.126306,106.79203,17,2023-04-26 06:44:26,P00181,Pluit,-6.115795,106.79037,18.0,2023-04-26 07:52:25,3500.0
NQYT331R0H49HA,346939661435562,emoney,Margana Pradana,F,1986,B13,Bekasi Barat - Blok M,0.0,P00011,Bekasi Barat,-6.250045,106.99167,4,2023-04-26 06:14:59,B05482P,St. MRT Asean 1,-6.23844,106.79858,10.0,2023-04-26 06:35:22,20000.0
GDLT575E4L03VK,676258627659,flazz,"Rafi Siregar, M.Kom.",F,1994,7Q,Blok M - PGC,0.0,,Duren Tiga 1,-6.252132,106.82702,15,2023-04-26 08:42:49,B03889P,Sbr. Kalibata Square,-6.255574,106.85167,26.0,2023-04-26 09:24:27,3500.0
XUYI007Q0V63NS,4179573090284608,dki,Enteng Firgantoro,M,1992,1T,Cibubur - Balai Kota,0.0,B05774P,Tosari 2,-6.198915,106.82295,10,2023-04-26 08:52:20,B00113P,Bank Indonesia 2,-6.182667,106.82275,14.0,2023-04-26 09:17:13,20000.0
YEOL025B8S37RE,30063543803011,bni,Ratna Nainggolan,F,1982,6V,Ragunan - Gelora Bung Karno,1.0,P00164,Pejaten,-6.278404,106.82972,12,2023-04-26 06:20:58,P00228,SMK 57,-6.290967,106.82365,14.0,2023-04-26 07:05:42,3500.0
BXKY690P1Z13AB,3536007702267420,dki,Kania Adriansyah,F,2011,JAK.45,Lebak Bulus - Ragunan,1.0,B01512P,Jln. Pondok Labu 1A,-6.301927,106.79248,37,2023-04-26 08:59:02,B03388P,SDN Lebak Bulus 01,-6.303559,106.78362,42.0,2023-04-26 09:32:27,0.0
WQHM126C4I52PI,213193773813361,emoney,"Icha Hartati, S.IP",M,1979,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B04168P,Sbr. Ps. Pisang,-6.207759,106.79233,25,2023-04-26 06:06:04,B04546P,Sbr. The Jakarta Post,-6.207699,106.79386,26.0,2023-04-26 06:37:49,0.0
MNNL987E8Q11XH,4214467493248935559,brizzi,Dt. Gambira Maryati,M,1981,3H,Jelambar - Kota,0.0,P00098,Kali Besar Barat,-6.135355,106.81143,8,2023-04-26 08:15:53,P00138,Museum Fatahillah,-6.13393,106.81209,9.0,2023-04-26 10:06:34,
QTZF949I5X04DS,3580438908059433,dki,Harjasa Pradipta,F,2001,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,3,2023-04-26 08:21:30,B00368P,Flyover Radin Inten 1,-6.216112,106.92439,8.0,2023-04-26 09:03:53,0.0
BSAK078H0L52VE,565511286645,flazz,Sutan Nasim Saragih,F,2012,11K,Rusun Komarudin - Penggilingan,0.0,P00270,Walikota Jakarta Timur,-6.21254,106.94537,1,2023-04-26 08:34:46,P00169,Penggilingan,-6.214132,106.93961,2.0,2023-04-26 10:05:38,0.0
WCMV348T1K63VO,501829329314,flazz,Talia Mandasari,M,1969,6,,0.0,P00120,Kuningan Madya,-6.21341,106.8305,15,2023-04-26 06:39:58,P00222,Setiabudi Utara,-6.209189,106.830237,16.0,2023-04-26 07:20:52,3500.0
VNCF609I1D05QJ,4495228866149,online,Bahuraksa Wasita,M,2003,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B05111P,Simpang Raya Bogor Suci,-6.318777,106.86512,51,2023-04-26 06:02:49,B01112P,Jln. H. Jusin Susukan,-6.314775,106.8681,53.0,2023-04-26 07:22:09,0.0
PODQ925C3D31HH,180040670397460,emoney,Dasa Siregar,F,1992,6H,Senen - Lebak Bulus,1.0,B04671P,Selapa Polri,-6.286492,106.77119,1,2023-04-26 06:03:10,B00251P,Cilandak,-6.29195,106.81519,5.0,2023-04-26 06:48:54,3500.0
FOTW963S5P45LC,3553913499987591,dki,"R. Gina Wulandari, S.Ked",M,2006,JAK.59,Rawamangun - Tanah Merah,1.0,B02510P,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171,14,2023-04-26 07:37:14,B06468P,Jln. Perjuangan Raya 3,-6.136313,106.90448,34.0,2023-04-26 09:22:48,0.0
SEDI638D1X77BE,3596612633477696,dki,drg. Prayogo Yuniar,M,1959,8C,Kebayoran Lama - Tanah Abang,1.0,B05666P,Tanah Abang 2,-6.181926,106.81409,4,2023-04-26 08:31:13,B05453P,St. Karet,-6.200377,106.81546,15.0,2023-04-26 10:00:13,3500.0
TMQQ242M8D44FO,3548452441599863,dki,Gawati Wijaya,F,2003,9E,Kebayoran Lama - Jelambar,0.0,B02139P,Limo,-6.225483,106.78881,4,2023-04-26 07:33:47,P00211,S Parman Podomoro City Arah Barat,-6.175587,106.79223,14.0,2023-04-26 09:31:14,3500.0
OBWX583G7T45YP,4542110885190433,dki,"Ika Widiastuti, M.M.",M,1996,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B06237P,Pertamina Marine III,-6.108387,106.90567,5,2023-04-26 07:04:47,,,,,,,0.0
IGIX864E0A35XH,3571912617977029,dki,Sidiq Suryatmi,F,1988,6H,,0.0,B00036P,Ampera 2,-6.292641,106.81563,42,2023-04-26 09:26:55,P00128,Lebak Bulus,-6.289413,106.77415,44.0,2023-04-26 09:52:33,3500.0
FLGY997A4J22VO,4245292824652416,dki,Hesti Safitri,F,2001,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621,25,2023-04-26 09:06:26,B06831P,Gg. H. Tohir,-6.328911,106.833574,33.0,2023-04-26 10:24:38,0.0
